id	name_en	name_de	polygon_simple
area_de_ni_42	Landkreis Osnabrück	Landkreis Osnabrück	POLYGON ((7.604450300000001 52.4967126990882, 7.6106129000000005 52.47244419908898, 7.6881924999999995 52.453763399089645, 7.7137559 52.4009293990917, 7.8068328 52.37136489909302, 7.8425904 52.368950299093115, 7.891713000000001 52.380658699092585, 7.9369646 52.3650424990933, 7.9658637 52.32328419909533, 8.0107054 52.3374347990946, 8.020271 52.31921649909554, 8.0979278 52.32045419909546, 8.0973528 52.30744669909613, 8.119397700000002 52.29054659909704, 8.1508638 52.29993459909654, 8.1798625 52.288112999097194, 8.1569941 52.26512159909846, 8.1217155 52.26072399909873, 8.133649800000002 52.233441099100325, 8.1145607 52.23406999910031, 8.107009000000001 52.21754879910132, 8.0876668 52.23960529909996, 8.0420617 52.233719899100315, 8.0355938 52.22415989910091, 7.976641600000001 52.2421997990998, 7.9574935 52.25148469909926, 7.961715700000001 52.27571599909786, 7.9243225 52.26246739909864, 7.926165800000001 52.225141899100834, 7.8999028 52.207875599101925, 7.9080803 52.18955259910313, 7.938449800000001 52.17604109910402, 8.0073863 52.17595729910398, 8.0252107 52.16312479910487, 7.9972994 52.154437499105505, 8.0077366 52.11540609910828, 7.97212 52.116180899108215, 7.885190500000001 52.0844922991106, 7.9168535 52.05187219911317, 7.981027300000001 52.03588999911446, 8.033059 52.068306499111856, 8.0921981 52.06382009911219, 8.0964045 52.05706089911274, 8.1518203 52.07644029911123, 8.1929167 52.07238389911155, 8.2200219 52.105546799109, 8.2872921 52.13487249910686, 8.2985835 52.1205871991079, 8.3430398 52.123802899107645, 8.3947263 52.10862339910877, 8.4107445 52.11513369910828, 8.4150789 52.13927589910655, 8.4813148 52.15982329910511, 8.5173146 52.185163399103395, 8.4548454 52.19945679910245, 8.4423629 52.21340749910158, 8.4685266 52.24760229909949, 8.458115099999999 52.30206709909644, 8.4707677 52.315523199095715, 8.4419519 52.36147949909346, 8.3120876 52.40683349909147, 8.3234441 52.40918329909137, 8.3219075 52.42609189909069, 8.3036891 52.434038899090375, 8.297114600000002 52.45465989908961, 8.3082726 52.49917259908813, 8.2458383 52.47990059908875, 8.2034092 52.480513199088726, 8.1587888 52.43309709909041, 8.131349 52.44457329908998, 8.0606807 52.443543299090024, 8.0520298 52.495415399088266, 8.0620832 52.50243469908804, 8.0136624 52.53277309908716, 8.036887900000002 52.532361199087184, 8.0412408 52.588437099085844, 8.071872200000001 52.59722199908568, 8.0873826 52.62356709908523, 8.0180872 52.68391499908447, 7.972468900000001 52.69657559908437, 7.9182357 52.67980969908451, 7.8544089 52.7096228990843, 7.8030552 52.70026379908434, 7.7951641 52.68796229908445, 7.7630011 52.67727339908452, 7.687694600000001 52.679246099084516, 7.6948996 52.66293389908469, 7.607372200000001 52.61730289908532, 7.6226547 52.58345529908596, 7.617317400000001 52.50080319908808, 7.604450300000001 52.4967126990882))
area_de_ni_43	Landkreis Osterholz	Landkreis Osterholz	POLYGON ((8.4807116 53.246289499099326, 8.4853046 53.22714749909813, 8.517496 53.22854619909821, 8.5539674 53.207777299096996, 8.5785689 53.21744239909756, 8.5990987 53.2127681990973, 8.5815016 53.19944849909652, 8.5920028 53.1845445990957, 8.627948 53.19828899909646, 8.6593758 53.1772201990953, 8.6994273 53.185438299095736, 8.705552900000002 53.17581729909522, 8.7289844 53.18060749909549, 8.741568 53.16404089909462, 8.776159700000001 53.158196699094304, 8.82926 53.16427649909463, 8.863219 53.13142299909299, 8.9031632 53.13853129909332, 8.9125218 53.13255399909304, 8.942656 53.152371499094016, 8.9832949 53.125736999092716, 9.0368122 53.12596409909275, 9.071352 53.15115439909395, 9.061029400000002 53.171174099095, 9.0342745 53.1847204990957, 9.0254088 53.247302899099374, 8.9918563 53.26992919910082, 9.0124392 53.3002382991029, 8.9896303 53.30735859910338, 8.996808 53.323571799104556, 8.9409825 53.34216049910593, 8.9403634 53.36594879910777, 8.8679784 53.395639199110136, 8.7892527 53.38919169910961, 8.7803882 53.37357039910835, 8.7358873 53.361710599107425, 8.7526376 53.3551302991069, 8.7714831 53.3215992991044, 8.757812 53.32686149910478, 8.7519521 53.31799459910413, 8.7222408 53.3146718991039, 8.728213 53.30117139910294, 8.6759422 53.29715209910266, 8.6611025 53.28189929910163, 8.6233487 53.28169589910163, 8.6248772 53.28768779910202, 8.5964743 53.286110699101904, 8.564012500000002 53.297570399102696, 8.5481851 53.28505069910185, 8.5060866 53.292424799102335, 8.516972600000003 53.330529499105054, 8.4999683 53.36700689910784, 8.4807116 53.246289499099326))
area_de_ni_51	Langeoog	Langeoog	POLYGON ((7.462033400000001 53.735620799146055, 7.4751784 53.72018259914408, 7.500539400000001 53.72299029914447, 7.502514000000001 53.73066139914542, 7.505523599999999 53.7242141991446, 7.5116676 53.74318899914705, 7.6311577 53.74870859914777, 7.5934606 53.75899739914911, 7.4927895 53.756582499148806, 7.462033400000001 53.735620799146055))
area_de_ni_66	Uelzen	Uelzen	POLYGON ((10.1552716 53.02717769908874, 10.1576646 53.0137373990883, 10.2162854 53.007483299088086, 10.231348199999998 52.938980099086244, 10.2713965 52.90438819908551, 10.283211999999999 52.87770529908507, 10.298347800000002 52.868450399084956, 10.3109278 52.87502669908503, 10.3022833 52.86615069908488, 10.318475199999998 52.83708199908456, 10.3644591 52.840103899084596, 10.3792601 52.81657769908438, 10.4149238 52.804920099084285, 10.440394300000001 52.81588579908438, 10.4592079 52.809169899084324, 10.523298800000001 52.83209969908452, 10.552165299999999 52.832527799084524, 10.5937216 52.79467989908426, 10.670154200000002 52.76435909908417, 10.692950399999999 52.781692199084205, 10.7592588 52.79582149908426, 10.764734299999999 52.842024299084606, 10.841470700000002 52.85221869908472, 10.8037191 52.86693629908494, 10.827071299999998 52.88143979908511, 10.804587500000002 52.897403799085396, 10.843169100000004 52.93185819908607, 10.862780599999999 52.92922039908602, 10.851828600000001 52.93988029908626, 10.8735379 52.96375679908682, 10.853514000000002 52.960498999086745, 10.8411276 52.97935079908725, 10.8926344 52.99825699908781, 10.8904749 53.01756669908841, 10.8719517 53.01913549908847, 10.8609974 53.043884799089334, 10.839949599999999 53.044166599089344, 10.833799900000002 53.076960199090585, 10.7678651 53.09733209909145, 10.7764545 53.114155299092175, 10.754944899999998 53.11100749909205, 10.7552856 53.12325689909261, 10.714946500000002 53.14506549909364, 10.632144099999998 53.15921439909436, 10.629365400000003 53.17358479909511, 10.660426499999998 53.17697959909531, 10.6588144 53.19014289909602, 10.6399906 53.18283879909561, 10.6069905 53.1915405990961, 10.583957400000001 53.17109379909499, 10.569031599999999 53.180050699095446, 10.541718900000001 53.17351229909511, 10.509012700000001 53.20365589909677, 10.4438361 53.17195599909502, 10.4501373 53.16048129909443, 10.3971257 53.1502341990939, 10.3891514 53.113484299092185, 10.329199699999998 53.11415189909219, 10.313714400000002 53.08882569909107, 10.276377099999998 53.095932699091385, 10.2117254 53.07624459909056, 10.218297200000002 53.02410579908863, 10.1552716 53.02717769908874))
area_de_ni_67	Wilhelmshaven	Wilhelmshaven	POLYGON ((7.9935605999999995 53.60333759913021, 8.0120927 53.59855019912967, 8.0271685 53.572767099126885, 8.043245 53.57190119912679, 8.0192488 53.560964399125645, 8.0414024 53.552495399124744, 8.0306471 53.538541999123325, 8.0514597 53.50991199912046, 8.0922881 53.50226969911971, 8.1646419 53.5205570991215, 8.1710622 53.540519499123526, 8.140820300000001 53.58015879912769, 8.1556948 53.58581009912829, 8.1496093 53.60191989913005, 8.1234503 53.598403199129656, 8.0916645 53.638291399134154, 8.0505803 53.624997499132654, 8.0372607 53.628566899133034, 7.9935605999999995 53.60333759913021))
area_de_ni_52	Spiekeroog	Spiekeroog	POLYGON ((7.6659842 53.75943539914917, 7.682644599999999 53.7497154991479, 7.695958500000001 53.76566019914999, 7.756224 53.75998149914926, 7.8171441 53.772629699150926, 7.7039791 53.78147699915212, 7.6659842 53.75943539914917))
area_de_ni_54	Samtgemeinde Baddeckenstedt	Samtgemeinde Baddeckenstedt	POLYGON ((10.175980500000001 52.10874529910876, 10.187985999999997 52.08272929911073, 10.200020300000002 52.081792199110815, 10.1930308 52.04452859911376, 10.2040761 52.00719579911686, 10.230667600000002 52.00373039911715, 10.2597201 52.013015499116364, 10.2866639 52.0283292991151, 10.2944664 52.05051039911326, 10.3281474 52.042167499113944, 10.345985599999999 52.04954879911336, 10.317678200000001 52.100386899109395, 10.2540457 52.10741779910887, 10.2343904 52.12761239910738, 10.2490355 52.14009879910649, 10.2333033 52.17803639910387, 10.204590300000001 52.179363499103786, 10.1889495 52.16487679910478, 10.1763302 52.13835029910661, 10.1927497 52.138373599106615, 10.200549699999998 52.119667199107965, 10.175980500000001 52.10874529910876))
area_de_ni_55	Landkreis Wolfenbüttel	Landkreis Wolfenbüttel	POLYGON ((10.4275444 52.112594099108485, 10.466700199999998 52.059424999112565, 10.487819999999997 52.06189309911234, 10.4670249 52.041902099113976, 10.499195200000003 52.021043299115675, 10.478951900000002 52.00486209911705, 10.4833886 51.99075569911826, 10.5330085 51.97035169912004, 10.5581362 52.005934799116964, 10.5936626 52.01429469911625, 10.600334 52.007190399116844, 10.627248200000002 52.00819789911676, 10.655263900000001 52.02457319911539, 10.6479749 52.04170669911398, 10.7045092 52.04990509911331, 10.8019782 52.04752279911351, 10.793596500000001 52.07968709911096, 10.8249893 52.10047319910939, 10.842189400000002 52.09837539910953, 10.8357095 52.117089999108124, 10.870005999999998 52.122742399107736, 10.885119000000001 52.18014079910373, 10.846116699999998 52.17437699910411, 10.815784999999998 52.20690659910199, 10.7844041 52.20655049910199, 10.7244429 52.262379199098625, 10.735605400000003 52.26973279909821, 10.732749700000001 52.293076799096916, 10.715685099999998 52.30331719909636, 10.668339400000002 52.29561979909676, 10.6515208 52.30101009909649, 10.6359353 52.29642849909673, 10.644728099999998 52.285144799097345, 10.6138522 52.27705259909778, 10.6130195 52.25601429909898, 10.593053699999999 52.2507585990993, 10.600517100000001 52.22662049910075, 10.575728200000002 52.22318119910096, 10.577566399999998 52.204787499102146, 10.552774199999998 52.20630219910205, 10.5387255 52.191726799102966, 10.5064375 52.18698809910328, 10.4383896 52.13955749910653, 10.4275444 52.112594099108485))
area_de_ni_56	Lüchow-Dannenberg	Lüchow-Dannenberg	POLYGON ((10.750571399999998 53.121056399092495, 10.754944899999998 53.11100749909205, 10.7764545 53.114155299092175, 10.7678651 53.09733209909145, 10.833799900000002 53.076960199090585, 10.839949599999999 53.044166599089344, 10.8609974 53.043884799089334, 10.8719517 53.01913549908847, 10.8904749 53.01756669908841, 10.8926344 52.99825699908781, 10.8411276 52.97935079908725, 10.853514000000002 52.960498999086745, 10.8735379 52.96375679908682, 10.851828600000001 52.93988029908626, 10.862780599999999 52.92922039908602, 10.843169100000004 52.93185819908607, 10.804587500000002 52.897403799085396, 10.827071299999998 52.88143979908511, 10.8037191 52.86693629908494, 10.8847635 52.845831999084645, 10.897500499999998 52.85618599908477, 10.9407909 52.853146899084734, 10.9677269 52.8793583990851, 10.9853862 52.881769899085135, 11.000736 52.91147429908565, 11.098728 52.912691599085676, 11.093275100000001 52.899579499085434, 11.1059819 52.89637579908538, 11.154763799999998 52.90642019908557, 11.220527500000001 52.8976442990854, 11.2396455 52.87925559908511, 11.290741700000002 52.889030299085256, 11.295445800000001 52.87485019908501, 11.3138532 52.87821549908508, 11.407765000000001 52.904218299085514, 11.4694965 52.93845729908622, 11.505065700000001 52.9410637990863, 11.4925142 52.95980579908673, 11.5127177 53.007151699088105, 11.5566244 52.99868459908781, 11.559242400000004 53.01303329908825, 11.598074 53.03454229908898, 11.548087800000001 53.05239539908963, 11.508069499999998 53.047989499089475, 11.448825500000002 53.07834019909065, 11.338398799999998 53.05526649908974, 11.273565400000003 53.096678099091406, 11.267796 53.120240599092476, 11.241303899999998 53.13923829909334, 11.2147162 53.14449659909364, 11.186323 53.135180499093146, 11.173607600000002 53.15544589909417, 11.1424339 53.16853269909483, 11.1032415 53.142367999093516, 11.0824208 53.14075909909344, 10.862012699999998 53.24990469909954, 10.8767835 53.206779399096945, 10.8662073 53.1955605990963, 10.893888 53.196224699096334, 10.884788599999998 53.1847459990957, 10.903378800000002 53.17986659909547, 10.9077996 53.14904809909385, 10.8006403 53.145668899093664, 10.7720228 53.12231299909255, 10.750571399999998 53.121056399092495))
area_de_ni_57	Lüneburg	Lüneburg	POLYGON ((10.037199500000003 53.06179839908999, 10.0686499 53.043381599089315, 10.1458469 53.04685259908945, 10.1762549 53.07509659909054, 10.199078299999998 53.078671299090665, 10.1984108 53.06920629909028, 10.2117872 53.06765329909022, 10.2322931 53.08556059909095, 10.276377099999998 53.095932699091385, 10.313714400000002 53.08882569909107, 10.329199699999998 53.11415189909219, 10.3891514 53.113484299092185, 10.3971257 53.1502341990939, 10.4501373 53.16048129909443, 10.4438361 53.17195599909502, 10.509012700000001 53.20365589909677, 10.541718900000001 53.17351229909511, 10.569031599999999 53.180050699095446, 10.583957400000001 53.17109379909499, 10.6069905 53.1915405990961, 10.6399906 53.18283879909561, 10.6588144 53.19014289909602, 10.660426499999998 53.17697959909531, 10.629365400000003 53.17358479909511, 10.632144099999998 53.15921439909436, 10.714946500000002 53.14506549909364, 10.7448273 53.122905799092585, 10.7720228 53.12231299909255, 10.8006403 53.145668899093664, 10.9077996 53.14904809909385, 10.903378800000002 53.17986659909547, 10.884788599999998 53.1847459990957, 10.893888 53.196224699096334, 10.8662073 53.1955605990963, 10.8767835 53.206779399096945, 10.862012699999998 53.24990469909954, 11.084579400000003 53.14020159909341, 11.1032415 53.142367999093516, 11.1391424 53.16831099909483, 11.1799259 53.15881999909435, 11.1956456 53.1773376990953, 11.136945300000002 53.19204019909611, 11.1390358 53.2023998990967, 11.0735587 53.22456059909799, 11.029773699999998 53.2769927991013, 11.009459300000001 53.281525299101595, 10.9880439 53.333483899105275, 10.954926199999997 53.333378899105284, 10.9193472 53.34821829910638, 10.900006899999998 53.33414519910532, 10.8800525 53.33566389910543, 10.888254600000002 53.32522179910466, 10.8669708 53.32689359910479, 10.870287400000002 53.31775869910414, 10.835726500000002 53.305118899103235, 10.757992200000002 53.330478199105045, 10.763498 53.33879409910568, 10.7389527 53.342216299105935, 10.699579 53.370405699108105, 10.619918300000004 53.36997289910809, 10.576018799999998 53.35984449910729, 10.4689131 53.385875999109366, 10.4570149 53.368681799107954, 10.4342673 53.36291889910751, 10.4400923 53.35526659910692, 10.3640356 53.37090169910816, 10.3661117 53.36009779910731, 10.3232091 53.360032499107284, 10.3234247 53.3339301991053, 10.2940738 53.32791869910487, 10.265535499999999 53.33278269910524, 10.256927100000002 53.31563989910398, 10.2261629 53.31361089910384, 10.211829700000001 53.29360359910241, 10.2426781 53.284423999101804, 10.2600541 53.28878319910209, 10.240623 53.27138679910092, 10.257927 53.26058319910024, 10.2288348 53.247772799099415, 10.212174000000003 53.25179069909966, 10.2056841 53.235064399098626, 10.195239600000003 53.23854009909885, 10.196229600000002 53.22418999909795, 10.210552800000002 53.226451799098086, 10.236373100000002 53.20687589909696, 10.234141000000001 53.193187399096175, 10.2057209 53.181049799095504, 10.199740700000001 53.18673409909582, 10.181699599999998 53.18020669909545, 10.1679946 53.18932759909596, 10.110689800000001 53.16986159909492, 10.1000868 53.13718119909327, 10.0752228 53.12912099909288, 10.1183592 53.1057089990918, 10.0636063 53.07279629909041, 10.0768863 53.06585409909015, 10.060221 53.061832499089974, 10.0457491 53.06938959909027, 10.037199500000003 53.06179839908999))
area_de_ni_60	Region Hannover	Region Hannover	POLYGON ((9.238312 52.52973849908726, 9.2687349 52.5075725990879, 9.2672764 52.47610909908888, 9.2390308 52.46983369908909, 9.277853900000002 52.461900299089386, 9.2844252 52.43840039909021, 9.3480904 52.44606779908995, 9.3546145 52.43769469909024, 9.3933386 52.43391829909039, 9.365021900000002 52.4333922990904, 9.3666368 52.424232299090775, 9.3356406 52.414963199091126, 9.3173486 52.39102589909215, 9.3501597 52.381973999092544, 9.399408 52.4062544990915, 9.4157965 52.39981119909178, 9.422396900000003 52.3626134990934, 9.438443399999999 52.36377459909333, 9.399032100000001 52.33233579909486, 9.4089556 52.29729079909668, 9.427074 52.27946869909765, 9.4722712 52.26477129909849, 9.4640707 52.255481699099015, 9.4971378 52.23876969910003, 9.5162802 52.21218869910165, 9.5073893 52.20476259910213, 9.491640999999998 52.208622099101895, 9.506789100000002 52.19743889910259, 9.4964837 52.16687269910461, 9.5257551 52.159680099105124, 9.5568525 52.16726079910462, 9.6281952 52.13092839910715, 9.674975800000002 52.12938029910727, 9.7201219 52.15818769910522, 9.7278624 52.170225899104395, 9.6858717 52.18959799910313, 9.6957841 52.19789909910254, 9.7374438 52.19861619910251, 9.7640183 52.169992099104434, 9.7842328 52.17450709910412, 9.782712 52.19145619910299, 9.8048857 52.18762679910323, 9.817209400000001 52.22861819910063, 9.769137600000002 52.234058299100305, 9.826338600000001 52.26524709909847, 9.8724813 52.27038339909816, 9.8762762 52.26253579909862, 9.899426 52.261445099098694, 9.9146059 52.26705799909835, 9.912715 52.28068139909759, 9.9720306 52.28550339909733, 9.9721589 52.293590099096896, 9.9981845 52.29001089909707, 10.0034728 52.2969804990967, 9.9965253 52.28365039909742, 10.0345293 52.28365899909743, 10.0339282 52.29152089909699, 10.0756917 52.30015499909651, 10.0814003 52.339696599094516, 10.0970945 52.34210069909439, 10.0984634 52.33229079909486, 10.1255534 52.322471999095384, 10.1259292 52.33782229909459, 10.147094299999997 52.34993689909401, 10.1256318 52.35465109909376, 10.1563213 52.360847799093484, 10.1303698 52.39390899909202, 10.1807731 52.39604199909191, 10.2076976 52.42911939909057, 10.250270200000001 52.41974969909095, 10.252280700000002 52.4361797990903, 10.2941461 52.448619599089824, 10.2825958 52.45321609908965, 10.288455800000001 52.461986099089344, 10.303237599999997 52.458652499089474, 10.2715351 52.48353559908865, 10.2875504 52.506622099087906, 10.2726676 52.50947569908783, 10.2674017 52.48828499908847, 10.1783929 52.513591699087705, 10.171999 52.504249799087965, 10.1393621 52.49771129908818, 10.105280199999997 52.50877289908784, 10.077024400000003 52.53730579908705, 9.987818700000002 52.536201299087075, 9.994855599999998 52.544121399086855, 9.965072000000001 52.55361219908665, 9.9965789 52.57663379908611, 9.9671244 52.57801849908608, 9.9662184 52.59028309908583, 9.9449347 52.58691039908588, 9.907572300000002 52.597397099085676, 9.880821400000002 52.589904799085815, 9.8883611 52.60337129908558, 9.847796300000002 52.60790659908549, 9.830808 52.59549389908572, 9.8229702 52.60047129908562, 9.835328200000001 52.60532779908552, 9.8045509 52.60693749908552, 9.792729600000001 52.6191370990853, 9.7344413 52.63819669908501, 9.7117402 52.63428919908506, 9.6987932 52.60008679908564, 9.643376600000002 52.60603389908554, 9.6348577 52.625488699085196, 9.6421554 52.633880799085055, 9.6611885 52.633262999085076, 9.5991649 52.646744199084885, 9.5849187 52.67699469908454, 9.539608700000002 52.671414199084595, 9.522553 52.623259699085224, 9.460557200000002 52.640595299084964, 9.425557800000002 52.61703579908533, 9.3545307 52.608208599085486, 9.3407161 52.586788899085896, 9.3726594 52.569103999086266, 9.3699329 52.56170679908643, 9.2746416 52.54687519908681, 9.238312 52.52973849908726))
area_de_ni_61	Rotenburg (Wümme)	Rotenburg (Wümme)	POLYGON ((8.8950141 53.519753299121426, 8.965261300000002 53.501794599119656, 8.954465 53.4916586991187, 8.9564139 53.47225289911685, 8.9731143 53.46957519911661, 8.9662845 53.4553197991153, 8.950636900000001 53.45826039911558, 8.9070269 53.43841649911382, 8.9255101 53.43595989911359, 8.9545118 53.411522699111465, 8.9019382 53.384457599109226, 8.9070315 53.37411579910841, 8.9403634 53.36594879910777, 8.9409825 53.34216049910593, 8.996808 53.323571799104556, 8.9896303 53.30735859910338, 9.0124392 53.3002382991029, 8.99136 53.27223539910097, 9.0254088 53.247302899099374, 9.0342745 53.1847204990957, 9.061029400000002 53.171174099095, 9.071352 53.15115439909395, 9.1091042 53.1441052990936, 9.1323094 53.167359799094775, 9.161517900000002 53.17134149909499, 9.1758868 53.184522899095704, 9.1942248 53.17262739909504, 9.1841764 53.164372299094616, 9.1667661 53.168060799094796, 9.1936041 53.14741629909377, 9.1730275 53.12679749909277, 9.1819642 53.11625769909227, 9.1702302 53.10014849909156, 9.152537900000002 53.10306209909169, 9.1512313 53.08885669909107, 9.1787218 53.07182669909039, 9.188348900000001 53.047257499089454, 9.2046443 53.03573339908903, 9.2221947 53.042573199089276, 9.2915705 53.02787399908876, 9.3255523 53.00706609908808, 9.3403779 53.014774599088334, 9.3502137 53.00400829908799, 9.3368458 52.98717209908748, 9.373188100000002 52.982294899087336, 9.437247 53.002970799087976, 9.4634954 52.969490899087, 9.4639361 52.95877819908671, 9.4441667 52.94897429908647, 9.453149 52.917137099085785, 9.4683539 52.93007379908604, 9.5077651 52.937395599086194, 9.511901000000002 52.94864679908646, 9.5351474 52.9512405990865, 9.5528844 52.94651929908639, 9.560622700000001 52.92494969908592, 9.5891694 52.92655719908598, 9.6041727 52.955017499086615, 9.6285789 52.95453369908658, 9.678270900000001 52.98162879908734, 9.6605547 52.98325059908738, 9.6797657 52.98671419908748, 9.6539805 52.99650999908775, 9.679971299999998 53.01347819908829, 9.6744961 53.020920399088524, 9.614913199999998 53.03873019908914, 9.608218799999998 53.054377599089726, 9.626963 53.06012079908994, 9.646137700000002 53.089894499091145, 9.625280099999998 53.11480129909223, 9.632052400000001 53.12857109909286, 9.651337300000002 53.136689199093226, 9.6459771 53.1441123990936, 9.673415900000002 53.136685299093244, 9.6720042 53.16114709909448, 9.723237900000003 53.156548299094226, 9.758150400000002 53.16707729909476, 9.7178245 53.179070799095406, 9.6823856 53.21946109909765, 9.623644599999999 53.22707099909812, 9.6036185 53.23986139909894, 9.589770100000003 53.291565599102285, 9.604072899999998 53.28854499910208, 9.6016492 53.299843699102844, 9.5532422 53.343808499106075, 9.5732918 53.369835699108066, 9.530979299999998 53.37309709910833, 9.5121441 53.38581559910931, 9.4741703 53.35941449910724, 9.4761291 53.35038449910654, 9.4502152 53.34532689910616, 9.394707599999998 53.36639139910778, 9.3570772 53.38974059910968, 9.3743624 53.40786639911117, 9.3412645 53.41056219911138, 9.3457964 53.44779299911462, 9.328468700000002 53.463139599116026, 9.3076355 53.45327879911512, 9.2846775 53.471817299116836, 9.2709019 53.45966839911571, 9.237581 53.46903319911655, 9.2257346 53.49722399911924, 9.2830491 53.52321739912179, 9.260308800000002 53.53411599912287, 9.2730322 53.54724889912422, 9.1855767 53.53150969912262, 9.1589686 53.55557999912508, 9.1477065 53.59244949912903, 9.108899 53.552994099124795, 9.0601508 53.572792899126895, 9.0257133 53.554841799125, 8.9786747 53.55704639912524, 8.9728546 53.54869929912437, 8.9861926 53.5394563991234, 8.9670967 53.530698299122534, 8.9325711 53.53656159912312, 8.8950141 53.519753299121426))
area_de_ni_62	Salzgitter	Salzgitter	POLYGON ((10.230860799999999 52.17058679910438, 10.2490355 52.14009879910649, 10.232960599999998 52.12990919910722, 10.2540457 52.10741779910887, 10.3067868 52.10576229910899, 10.332768600000001 52.079409399111, 10.3463065 52.05246349911311, 10.3376595 52.04268949911389, 10.301543300000002 52.051368399113194, 10.2854608 52.04681379911358, 10.289686300000001 52.030726599114885, 10.329797699999999 52.025439899115305, 10.319193099999998 52.0148575991162, 10.3669592 52.01598829911611, 10.3691664 52.02399379911544, 10.4050149 52.02928839911499, 10.4386965 52.055755599112835, 10.480292100000002 52.04618519911361, 10.487819999999997 52.06189309911234, 10.466700199999998 52.059424999112565, 10.4275444 52.112594099108485, 10.4383896 52.13955749910653, 10.5077273 52.18380349910348, 10.4865183 52.207113099101974, 10.439672399999997 52.20321999910221, 10.429740599999999 52.221801799101044, 10.406967799999999 52.222786499101005, 10.402675500000003 52.20984119910181, 10.374250300000002 52.20301769910222, 10.3472857 52.176074599104005, 10.319787900000001 52.17664339910398, 10.316661200000002 52.190497799103056, 10.2881617 52.175365299104065, 10.262894400000002 52.18367729910349, 10.2571244 52.17419029910414, 10.230860799999999 52.17058679910438))
area_de_ni_63	Stade	Stade	POLYGON ((8.9946304 53.87259279916501, 9.0402446 53.81263469915638, 9.0654976 53.811707999156276, 9.0657106 53.80519979915535, 9.100138200000002 53.8082064991558, 9.101987 53.80069839915476, 9.119942 53.811433199156255, 9.1234126 53.79757479915431, 9.141785700000002 53.80080549915477, 9.1464061 53.78594319915271, 9.167962800000002 53.78017189915194, 9.1748546 53.786546199152795, 9.2233504 53.75573029914866, 9.2620281 53.768384599150366, 9.2749863 53.74343249914707, 9.2983008 53.729722099145306, 9.2075316 53.68143619913928, 9.2474165 53.66735989913759, 9.249965 53.67629389913866, 9.275490999999999 53.67217049913815, 9.2786788 53.64390269913482, 9.253634800000002 53.640824899134465, 9.2574933 53.62904129913311, 9.229891599999998 53.63308869913355, 9.2172587 53.61903929913197, 9.187988200000001 53.622075799132304, 9.189929 53.61236689913119, 9.1749224 53.61433559913144, 9.1480798 53.591981099128986, 9.1589686 53.55557999912508, 9.1855767 53.53150969912262, 9.2730322 53.54724889912422, 9.260308800000002 53.53411599912287, 9.2830491 53.52321739912179, 9.2257346 53.49722399911924, 9.237581 53.46903319911655, 9.2709019 53.45966839911571, 9.2846775 53.471817299116836, 9.3076355 53.45327879911512, 9.328468700000002 53.463139599116026, 9.3457964 53.44779299911462, 9.3412645 53.41056219911138, 9.3743624 53.40786639911117, 9.3570772 53.38974059910968, 9.394707599999998 53.36639139910778, 9.4504522 53.34534889910619, 9.4761291 53.35038449910654, 9.4741703 53.35941449910724, 9.5169274 53.386029599109364, 9.530979299999998 53.37309709910833, 9.5732918 53.369835699108066, 9.5532422 53.343808499106075, 9.5619219 53.33699929910555, 9.6025622 53.36913389910801, 9.6194186 53.36735209910787, 9.6196904 53.38608999910936, 9.6466481 53.39460419911008, 9.6519541 53.409726499111336, 9.705426600000001 53.41573809911184, 9.740575899999998 53.43782469911374, 9.7832448 53.44048969911398, 9.7712056 53.48030909911763, 9.7384571 53.49078629911861, 9.7646924 53.49477439911899, 9.768982899999997 53.519893199121455, 9.7812903 53.51864229912131, 9.7655587 53.54109719912359, 9.7743919 53.55432539912497, 9.675917500000002 53.56462219912602, 9.550629500000001 53.61597389913162, 9.5075304 53.6915831991405, 9.422650299999999 53.740661599146705, 9.3195032 53.85091269916185, 9.1997502 53.88006019916613, 9.03697 53.88100419916628, 8.9946304 53.87259279916501))
area_de_ni_64	Wriedel	Wriedel	POLYGON ((10.1458469 53.04685259908945, 10.1507721 53.036474499089074, 10.165601900000002 53.04199289908924, 10.1538193 53.05673929908979, 10.1458469 53.04685259908945))
area_de_ni_65	Wriedel	Wriedel	POLYGON ((10.199030400000002 53.0669706990902, 10.199375100000001 53.066399899090186, 10.199946700000002 53.065950299090154, 10.2022334 53.06472779909011, 10.203612099999997 53.06520259909013, 10.204049200000002 53.065414799090114, 10.202536 53.06623819909017, 10.2023006 53.06668269909017, 10.201770999999999 53.06745559909022, 10.201515500000001 53.06801769909025, 10.201409500000002 53.06850829909027, 10.201238100000001 53.069046299090274, 10.200796200000001 53.06916679909028, 10.1992923 53.06935319909028, 10.1991764 53.06916409909028, 10.199080800000003 53.06881439909026, 10.199030400000002 53.0669706990902))
